company,model_name,year,age,kms_driven,fuel_type,transmission,owner,Price,name,source,price_lakh
Renault,Duster,2017,9,102500,Diesel,Automatic,second,570000,Renault Duster,kaggle_market,5.7
Maruti Suzuki,Swift,2012,14,112,Diesel,Manual,second,379050,Maruti Suzuki Swift,kaggle_market,3.79
Skoda,Octavia,2014,12,78000,Diesel,Automatic,second,579500,Skoda Octavia,kaggle_market,5.8
Land Rover,Range Rover Velar,2020,6,54000,Petrol,Automatic,second,7125000,Land Rover Range Rover Velar,kaggle_market,71.25
Toyota,Innova Crysta,2017,9,35000,Diesel,Automatic,second,2375000,Toyota Innova Crysta,kaggle_market,23.75
Hyundai,Elite I20,2017,9,40000,Petrol,Manual,first,426550,Hyundai Elite I20,kaggle_market,4.27
Hyundai,Elantra,2015,11,70000,Petrol,Automatic,second,546250,Hyundai Elantra,kaggle_market,5.46
Maruti Suzuki,Swift-Dzire,2011,15,103000,Petrol,Manual,second,280250,Maruti Suzuki Swift-Dzire,kaggle_market,2.8
Hyundai,Creta,2018,8,57000,Petrol,Automatic,first,1021250,Hyundai Creta,kaggle_market,10.21
Honda,City,2009,17,120000,Petrol,Manual,second,213750,Honda City,kaggle_market,2.14
Chevrolet,Cruze,2014,12,60000,Diesel,Automatic,second,427500,Chevrolet Cruze,kaggle_market,4.28
Chevrolet,Optrasrv,2006,20,90000,Petrol,Manual,second,141550,Chevrolet Optrasrv,kaggle_market,1.42
Maruti Suzuki,Baleno,2017,9,57000,Diesel,Manual,first,617500,Maruti Suzuki Baleno,kaggle_market,6.18
Hyundai,Creta,2020,6,75000,Diesel,Automatic,second,1591250,Hyundai Creta,kaggle_market,15.91
Hyundai,Grand I10 Nios,2020,6,62000,Petrol,Manual,first,551000,Hyundai Grand I10 Nios,kaggle_market,5.51
Mercedes-Benz,C Class,2019,7,9000,Petrol,Automatic,first,3325000,Mercedes-Benz C Class,kaggle_market,33.25
Tata,Nexon,2018,8,76209,Petrol,Automatic,second,632700,Tata Nexon,kaggle_market,6.33
Volkswagen,Passat,2019,7,70450,Diesel,Automatic,first,2090000,Volkswagen Passat,kaggle_market,20.9
Mahindra,Xuv700,2022,4,13000,Petrol,Automatic,first,2042500,Mahindra Xuv700,kaggle_market,20.42
Hyundai,Creta,2022,4,38000,Petrol,Manual,first,1116250,Hyundai Creta,kaggle_market,11.16
Audi,A3,2015,11,44000,Diesel,Automatic,first,1586500,Audi A3,kaggle_market,15.86
Skoda,Kushaq,2021,5,8600,Petrol,Automatic,first,1615000,Skoda Kushaq,kaggle_market,16.15
Hyundai,I10,2011,15,85000,Petrol,Manual,second,285000,Hyundai I10,kaggle_market,2.85
Bmw,3 Series Gt,2018,8,70000,Diesel,Automatic,first,1985500,Bmw 3 Series Gt,kaggle_market,19.86
Hyundai,Verna,2016,10,60000,Diesel,Automatic,first,517750,Hyundai Verna,kaggle_market,5.18
Toyota,Innova,2015,11,150000,Diesel,Manual,first,926250,Toyota Innova,kaggle_market,9.26
Toyota,Etios,2016,10,119830,Diesel,Manual,second,508250,Toyota Etios,kaggle_market,5.08
Audi,2.9 Sportback,2018,8,44000,Petrol,Automatic,second,7125000,Audi 2.9 Sportback,kaggle_market,71.25
Maruti Suzuki,Swift-Dzire,2020,6,64000,Petrol,Automatic,first,745750,Maruti Suzuki Swift-Dzire,kaggle_market,7.46
Audi,Q5,2014,12,95000,Diesel,Automatic,first,798000,Audi Q5,kaggle_market,7.98
Mahindra,Xuv500,2015,11,98000,Diesel,Manual,second,617500,Mahindra Xuv500,kaggle_market,6.18
Toyota,Fortuner,2018,8,120000,Diesel,Automatic,second,3230000,Toyota Fortuner,kaggle_market,32.3
Hyundai,Grand I10 Nios,2023,3,10000,Petrol,Automatic,first,736250,Hyundai Grand I10 Nios,kaggle_market,7.36
Skoda,Superb,2021,5,62000,Petrol,Automatic,second,2303750,Skoda Superb,kaggle_market,23.04
Maruti Suzuki,Swift-Dzire,2017,9,76000,Petrol,Automatic,second,589000,Maruti Suzuki Swift-Dzire,kaggle_market,5.89
Hyundai,New I20,2022,4,21000,Petrol,Manual,first,817000,Hyundai New I20,kaggle_market,8.17
Renault,Kwid,2019,7,49600,Petrol,Automatic,first,350550,Renault Kwid,kaggle_market,3.51
Maruti Suzuki,Ignis,2021,5,14607,Petrol,Automatic,first,567150,Maruti Suzuki Ignis,kaggle_market,5.67
Land Rover,Discovery Sport,2015,11,75000,Diesel,Automatic,first,1900000,Land Rover Discovery Sport,kaggle_market,19.0
Honda,City,2010,16,74000,Petrol,Manual,second,228000,Honda City,kaggle_market,2.28
Hyundai,Creta,2020,6,90000,Diesel,Manual,second,1068750,Hyundai Creta,kaggle_market,10.69
Ford,Aspire,2019,7,61000,Diesel,Manual,first,451250,Ford Aspire,kaggle_market,4.51
Maruti Suzuki,Vitara-Brezza,2019,7,61000,Diesel,Automatic,second,802750,Maruti Suzuki Vitara-Brezza,kaggle_market,8.03
Hyundai,Grand I10,2015,11,92000,Diesel,Manual,second,427500,Hyundai Grand I10,kaggle_market,4.28
Honda,City,2014,12,90000,Diesel,Manual,second,465500,Honda City,kaggle_market,4.66
Maruti Suzuki,Alto-K10,2019,7,53000,Petrol,Automatic,first,375250,Maruti Suzuki Alto-K10,kaggle_market,3.75
Honda,Jazz,2012,14,70000,Petrol,Manual,second,332500,Honda Jazz,kaggle_market,3.32
Toyota,Fortuner,2013,13,113000,Diesel,Automatic,second,902500,Toyota Fortuner,kaggle_market,9.02
Toyota,Fortuner,2014,12,75000,Diesel,Automatic,second,1140000,Toyota Fortuner,kaggle_market,11.4
Mercedes-Benz,S-Class,2015,11,45000,Diesel,Automatic,second,3895000,Mercedes-Benz S-Class,kaggle_market,38.95
Toyota,Innova,2011,15,165000,Diesel,Manual,second,926250,Toyota Innova,kaggle_market,9.26
Maruti Suzuki,Alto-800,2013,13,59000,Petrol,Manual,second,208999,Maruti Suzuki Alto-800,kaggle_market,2.09
Maruti Suzuki,Alto-K10,2015,11,15000,Petrol,Automatic,second,342000,Maruti Suzuki Alto-K10,kaggle_market,3.42
Ford,Ecosport,2017,9,79840,Diesel,Manual,first,489250,Ford Ecosport,kaggle_market,4.89
Hyundai,I10,2013,13,42500,Petrol,Automatic,first,318250,Hyundai I10,kaggle_market,3.18
Maruti Suzuki,Celerio,2017,9,85000,Petrol,Automatic,first,432250,Maruti Suzuki Celerio,kaggle_market,4.32
Maruti Suzuki,Alto-800,2014,12,115000,Petrol,Manual,second,171000,Maruti Suzuki Alto-800,kaggle_market,1.71
Toyota,Fortuner,2019,7,85000,Diesel,Automatic,first,2993450,Toyota Fortuner,kaggle_market,29.93
Toyota,Innova Crysta,2020,6,72000,Diesel,Automatic,first,2066250,Toyota Innova Crysta,kaggle_market,20.66
Maruti Suzuki,Swift,2021,5,73086,Petrol,Manual,first,598500,Maruti Suzuki Swift,kaggle_market,5.98
Honda,Amaze,2015,11,40000,Diesel,Manual,second,456950,Honda Amaze,kaggle_market,4.57
Ford,Ecosport,2016,10,68000,Diesel,Manual,first,474050,Ford Ecosport,kaggle_market,4.74
Hyundai,I10,2010,16,60000,Petrol,Automatic,second,261250,Hyundai I10,kaggle_market,2.61
Ford,Figo,2013,13,108000,Diesel,Manual,second,180500,Ford Figo,kaggle_market,1.8
Maruti Suzuki,Sx4,2010,16,74000,Petrol,Manual,second,313500,Maruti Suzuki Sx4,kaggle_market,3.14
Maruti Suzuki,Wagon-R,2016,10,45000,Petrol,Automatic,first,284050,Maruti Suzuki Wagon-R,kaggle_market,2.84
Hyundai,Creta,2021,5,36046,Petrol,Automatic,first,1389850,Hyundai Creta,kaggle_market,13.9
Maruti Suzuki,Wagon-R,2009,17,225000,Petrol,Manual,second,199500,Maruti Suzuki Wagon-R,kaggle_market,2.0
Honda,Amaze,2019,7,44199,Petrol,Automatic,first,603250,Honda Amaze,kaggle_market,6.03
Mercedes-Benz,C-Class,2017,9,43000,Diesel,Automatic,first,2517500,Mercedes-Benz C-Class,kaggle_market,25.18
Maruti Suzuki,Baleno,2018,8,32000,Petrol,Manual,first,650750,Maruti Suzuki Baleno,kaggle_market,6.51
Maruti Suzuki,Baleno-Rs,2020,6,45000,Petrol,Manual,first,902500,Maruti Suzuki Baleno-Rs,kaggle_market,9.02
Land Rover,Discovery,2019,7,87000,Diesel,Automatic,second,2565000,Land Rover Discovery,kaggle_market,25.65
Maruti Suzuki,Swift-Dzire,2015,11,88000,Diesel,Manual,second,323000,Maruti Suzuki Swift-Dzire,kaggle_market,3.23
Renault,Captur,2019,7,46231,Diesel,Manual,second,617500,Renault Captur,kaggle_market,6.18
Maruti Suzuki,Wagon-R,2019,7,53000,Petrol,Automatic,first,465500,Maruti Suzuki Wagon-R,kaggle_market,4.66
Mercedes-Benz,C-Class,2017,9,27230,Diesel,Automatic,second,3158750,Mercedes-Benz C-Class,kaggle_market,31.59
Hyundai,Grand I10,2014,12,92000,Petrol,Manual,second,304000,Hyundai Grand I10,kaggle_market,3.04
Chevrolet,Cruze,2010,16,70000,Diesel,Automatic,second,287850,Chevrolet Cruze,kaggle_market,2.88
Toyota,Innova Crysta,2019,7,55000,Diesel,Automatic,first,2033000,Toyota Innova Crysta,kaggle_market,20.33
Mahindra,Ssangyong-Rexton,2014,12,91000,Diesel,Manual,second,555750,Mahindra Ssangyong-Rexton,kaggle_market,5.56
Skoda,Rapid,2016,10,88888,Petrol,Automatic,second,337250,Skoda Rapid,kaggle_market,3.37
Volkswagen,Polo,2013,13,61000,Diesel,Manual,second,275500,Volkswagen Polo,kaggle_market,2.76
Land Rover,Range Rover Evoque,2013,13,113000,Diesel,Automatic,second,1890500,Land Rover Range Rover Evoque,kaggle_market,18.9
Toyota,Innova,2010,16,230000,Diesel,Manual,second,688750,Toyota Innova,kaggle_market,6.89
Chevrolet,Cruze,2015,11,65000,Diesel,Automatic,second,460750,Chevrolet Cruze,kaggle_market,4.61
Maruti Suzuki,Maruti-Suzuki-Dzire,2016,10,115000,Diesel,Automatic,first,523450,Maruti Suzuki Maruti-Suzuki-Dzire,kaggle_market,5.23
Ford,Endeavour,2011,15,96000,Diesel,Automatic,second,333450,Ford Endeavour,kaggle_market,3.33
Bmw,3 Series Gt,2016,10,97000,Diesel,Automatic,first,1520000,Bmw 3 Series Gt,kaggle_market,15.2
Honda,Amaze,2015,11,46000,Petrol,Automatic,second,331550,Honda Amaze,kaggle_market,3.32
Chevrolet,Cruze,2011,15,97000,Diesel,Automatic,second,389500,Chevrolet Cruze,kaggle_market,3.9
Maruti Suzuki,Alto-800,2016,10,61000,Petrol,Manual,second,218500,Maruti Suzuki Alto-800,kaggle_market,2.18
Honda,City,2016,10,38000,Diesel,Manual,first,736250,Honda City,kaggle_market,7.36
Maruti Suzuki,Alto-800,2013,13,76000,Petrol,Manual,second,269800,Maruti Suzuki Alto-800,kaggle_market,2.7
Hyundai,Santa Fe,2016,10,94000,Diesel,Automatic,second,707750,Hyundai Santa Fe,kaggle_market,7.08
Volkswagen,Polo,2017,9,60000,Diesel,Manual,second,703000,Volkswagen Polo,kaggle_market,7.03
Tata,Nano,2010,16,9167,Petrol,Manual,first,52250,Tata Nano,kaggle_market,0.52
Bmw,7 Series,2015,11,20000,Diesel,Automatic,first,3515000,Bmw 7 Series,kaggle_market,35.15
Ford,Endeavour,2016,10,88500,Diesel,Automatic,second,1505750,Ford Endeavour,kaggle_market,15.06
Honda,Accord,2012,14,86000,Petrol,Automatic,second,370500,Honda Accord,kaggle_market,3.7
Hyundai,I10,2012,14,29000,Petrol,Manual,second,189999,Hyundai I10,kaggle_market,1.9
Honda,Amaze,2019,7,19000,Petrol,Automatic,first,660250,Honda Amaze,kaggle_market,6.6
Skoda,Rapid,2013,13,69000,Diesel,Manual,first,332499,Skoda Rapid,kaggle_market,3.32
Maruti Suzuki,Ertiga,2016,10,59000,Diesel,Manual,second,779000,Maruti Suzuki Ertiga,kaggle_market,7.79
Maruti Suzuki,Swift,2024,2,19000,Petrol,Manual,first,691600,Maruti Suzuki Swift,kaggle_market,6.92
Toyota,Innova,2015,11,177000,Diesel,Manual,first,546250,Toyota Innova,kaggle_market,5.46
Skoda,Kodiaq,2023,3,15000,Petrol,Automatic,first,3990000,Skoda Kodiaq,kaggle_market,39.9
Mg,Hector Plus,2023,3,42500,Petrol,Automatic,first,1757500,Mg Hector Plus,kaggle_market,17.58
Maruti Suzuki,Baleno,2019,7,251174,Diesel,Automatic,first,95000,Maruti Suzuki Baleno,kaggle_market,0.95
Maruti Suzuki,Wagon-R,2019,7,19000,Petrol,Manual,first,498750,Maruti Suzuki Wagon-R,kaggle_market,4.99
Renault,Triber,2021,5,18000,Petrol,Automatic,second,522500,Renault Triber,kaggle_market,5.22
Maruti Suzuki,Vitara-Brezza,2022,4,30000,Petrol,Manual,first,902500,Maruti Suzuki Vitara-Brezza,kaggle_market,9.02
Maruti Suzuki,Swift,2018,8,80000,Petrol,Automatic,first,474999,Maruti Suzuki Swift,kaggle_market,4.75
Honda,City,2016,10,71000,Petrol,Automatic,second,522499,Honda City,kaggle_market,5.22
Ford,Figo,2015,11,63500,Petrol,Manual,first,232749,Ford Figo,kaggle_market,2.33
Maruti Suzuki,Ignis,2022,4,8000,Petrol,Automatic,second,635550,Maruti Suzuki Ignis,kaggle_market,6.36
Hyundai,Getz,2005,21,50000,Petrol,Manual,second,64600,Hyundai Getz,kaggle_market,0.65
Skoda,Slavia,2022,4,14000,Petrol,Automatic,first,1596000,Skoda Slavia,kaggle_market,15.96
Hyundai,I10,2011,15,20198,Petrol,Manual,first,166250,Hyundai I10,kaggle_market,1.66
Maruti Suzuki,Grand Vitara,2023,3,17000,Petrol,Manual,first,1420250,Maruti Suzuki Grand Vitara,kaggle_market,14.2
Ford,Figo,2016,10,44000,Petrol,Automatic,second,427500,Ford Figo,kaggle_market,4.28
Maruti Suzuki,Ritz,2012,14,70000,Diesel,Manual,second,327750,Maruti Suzuki Ritz,kaggle_market,3.28
Toyota,Innova,2014,12,225000,Diesel,Manual,second,522500,Toyota Innova,kaggle_market,5.22
Mahindra,Jeep,1999,27,78000,Diesel,Manual,second,76000,Mahindra Jeep,kaggle_market,0.76
Maruti Suzuki,Ignis,2018,8,40200,Petrol,Manual,second,522500,Maruti Suzuki Ignis,kaggle_market,5.22
Volkswagen,Polo,2017,9,77948,Diesel,Manual,second,522499,Volkswagen Polo,kaggle_market,5.22
Honda,City,2021,5,62000,Petrol,Automatic,first,997500,Honda City,kaggle_market,9.98
Maruti Suzuki,Maruti-Suzuki-Dzire,2010,16,118979,Diesel,Manual,first,190000,Maruti Suzuki Maruti-Suzuki-Dzire,kaggle_market,1.9
Tata,Harrier,2023,3,10000,Diesel,Automatic,first,2565000,Tata Harrier,kaggle_market,25.65
Mercedes-Benz,M-Class,2013,13,130000,Diesel,Automatic,second,1795500,Mercedes-Benz M-Class,kaggle_market,17.95
Mahindra,Bolero,2015,11,115217,Diesel,Manual,first,736250,Mahindra Bolero,kaggle_market,7.36
Hyundai,Tucson,2019,7,42000,Petrol,Automatic,first,1553250,Hyundai Tucson,kaggle_market,15.53
Maruti Suzuki,Celerio,2014,12,50000,Petrol,Automatic,second,332500,Maruti Suzuki Celerio,kaggle_market,3.32
Honda,Civic,2010,16,72000,Petrol,Manual,second,283100,Honda Civic,kaggle_market,2.83
Hyundai,I20,2017,9,70000,Diesel,Manual,first,484500,Hyundai I20,kaggle_market,4.84
Jeep,Compass,2017,9,45000,Diesel,Manual,first,1187500,Jeep Compass,kaggle_market,11.88
Mahindra,Bolero Power Plus,2013,13,180000,Diesel,Automatic,second,332500,Mahindra Bolero Power Plus,kaggle_market,3.32
Mahindra,Xuv500,2018,8,46000,Diesel,Manual,second,826500,Mahindra Xuv500,kaggle_market,8.26
Maruti Suzuki,Swift-Dzire,2013,13,57500,Petrol,Manual,first,541500,Maruti Suzuki Swift-Dzire,kaggle_market,5.42
Mahindra,Rexton,2014,12,85000,Diesel,Automatic,second,522500,Mahindra Rexton,kaggle_market,5.22
Ford,Mustang,2017,9,24000,Petrol,Automatic,first,7790000,Ford Mustang,kaggle_market,77.9
Honda,Cr-V,2019,7,129000,Petrol,Automatic,second,1710000,Honda Cr-V,kaggle_market,17.1
Maruti Suzuki,Eeco,2022,4,80000,Petrol,Manual,first,237500,Maruti Suzuki Eeco,kaggle_market,2.38
Maruti Suzuki,Wagon R 1.0,2016,10,65000,Petrol,Automatic,second,437000,Maruti Suzuki Wagon R 1.0,kaggle_market,4.37
Honda,Amaze,2019,7,51000,Petrol,Manual,first,546250,Honda Amaze,kaggle_market,5.46
Honda,Brio,2012,14,60000,Petrol,Manual,second,266000,Honda Brio,kaggle_market,2.66
Ford,Endeavour,2018,8,74000,Diesel,Automatic,first,2517500,Ford Endeavour,kaggle_market,25.18
Maruti Suzuki,Alto-K10,2014,12,57862,Petrol,Manual,second,273600,Maruti Suzuki Alto-K10,kaggle_market,2.74
Hyundai,Eon,2015,11,89000,Petrol,Manual,second,247000,Hyundai Eon,kaggle_market,2.47
Maruti Suzuki,Swift,2021,5,63946,Petrol,Automatic,first,584250,Maruti Suzuki Swift,kaggle_market,5.84
Audi,A6,2014,12,66000,Diesel,Automatic,first,845500,Audi A6,kaggle_market,8.46
Hyundai,Verna,2023,3,15000,Petrol,Automatic,first,1662500,Hyundai Verna,kaggle_market,16.62
Mercedes-Benz,M-Class,2015,11,73000,Diesel,Automatic,second,1876250,Mercedes-Benz M-Class,kaggle_market,18.76
Maruti Suzuki,Eeco,2016,10,12500,Petrol,Manual,first,393300,Maruti Suzuki Eeco,kaggle_market,3.93
Hyundai,Creta,2017,9,77971,Diesel,Manual,first,726750,Hyundai Creta,kaggle_market,7.27
Nissan,Micra,2018,8,67000,Petrol,Manual,first,427500,Nissan Micra,kaggle_market,4.28
Honda,City,2014,12,65000,Petrol,Automatic,first,380000,Honda City,kaggle_market,3.8
Maruti Suzuki,Vitara-Brezza,2017,9,55000,Diesel,Manual,second,399000,Maruti Suzuki Vitara-Brezza,kaggle_market,3.99
Audi,A4,2011,15,78000,Diesel,Automatic,second,750500,Audi A4,kaggle_market,7.5
Volkswagen,Polo,2019,7,76832,Petrol,Automatic,second,897750,Volkswagen Polo,kaggle_market,8.98
Hyundai,Alcazar,2021,5,28987,Diesel,Automatic,first,1615000,Hyundai Alcazar,kaggle_market,16.15
Hyundai,Creta,2017,9,55000,Petrol,Automatic,second,826500,Hyundai Creta,kaggle_market,8.26
Toyota,Etios Liva,2014,12,100080,Diesel,Manual,second,389500,Toyota Etios Liva,kaggle_market,3.9
Toyota,Innova Crysta,2016,10,142000,Diesel,Automatic,second,1315750,Toyota Innova Crysta,kaggle_market,13.16
Hyundai,Eon,2018,8,80000,Petrol,Automatic,second,104500,Hyundai Eon,kaggle_market,1.04
Hyundai,Verna,2015,11,42500,Petrol,Automatic,second,593750,Hyundai Verna,kaggle_market,5.94
Maruti Suzuki,Sx4,2010,16,60000,Petrol,Automatic,first,166250,Maruti Suzuki Sx4,kaggle_market,1.66
Maruti Suzuki,Celerio,2017,9,53000,Petrol,Automatic,first,470250,Maruti Suzuki Celerio,kaggle_market,4.7
Maruti Suzuki,Celerio,2018,8,85000,Petrol,Manual,second,361000,Maruti Suzuki Celerio,kaggle_market,3.61
Honda,City,2011,15,78000,Petrol,Manual,second,199500,Honda City,kaggle_market,2.0
Mercedes-Benz,E-Class,2012,14,49000,Diesel,Automatic,second,940500,Mercedes-Benz E-Class,kaggle_market,9.4
Honda,City,2014,12,99939,Petrol,Manual,second,323000,Honda City,kaggle_market,3.23
Maruti Suzuki,Zen-Estilo,2010,16,45078,Petrol,Manual,first,128250,Maruti Suzuki Zen-Estilo,kaggle_market,1.28
Tata,Nano,2016,10,36000,Petrol,Manual,first,171000,Tata Nano,kaggle_market,1.71
Mg,Hector,2020,6,48000,Petrol,Automatic,first,1358500,Mg Hector,kaggle_market,13.58
Maruti Suzuki,Baleno,2016,10,64000,Petrol,Automatic,second,536750,Maruti Suzuki Baleno,kaggle_market,5.37
Hyundai,Venue,2020,6,46462,Petrol,Manual,first,673550,Hyundai Venue,kaggle_market,6.74
Hyundai,Alcazar,2017,9,15000,Petrol,Automatic,first,1800250,Hyundai Alcazar,kaggle_market,18.0
Tata,Indica,2014,12,164278,Diesel,Manual,second,104500,Tata Indica,kaggle_market,1.04
Mercedes-Benz,Gla Class,2018,8,39507,Petrol,Automatic,first,1828750,Mercedes-Benz Gla Class,kaggle_market,18.29
Jeep,Compass,2021,5,46000,Diesel,Automatic,first,2089050,Jeep Compass,kaggle_market,20.89
Maruti Suzuki,Swift-Dzire,2016,10,61620,Diesel,Manual,first,441750,Maruti Suzuki Swift-Dzire,kaggle_market,4.42
Volkswagen,Ventotest,2013,13,44000,Petrol,Automatic,first,356250,Volkswagen Ventotest,kaggle_market,3.56
Renault,Kwid,2021,5,28000,Petrol,Manual,second,356250,Renault Kwid,kaggle_market,3.56
Toyota,Glanza,2020,6,84450,Petrol,Manual,second,590900,Toyota Glanza,kaggle_market,5.91
Hyundai,Verna,2011,15,148000,Petrol,Automatic,second,275500,Hyundai Verna,kaggle_market,2.76
Honda,Mobilio,2015,11,20000,Petrol,Manual,first,451250,Honda Mobilio,kaggle_market,4.51
Bmw,5 Series,2019,7,48000,Diesel,Automatic,second,3562500,Bmw 5 Series,kaggle_market,35.62
Lexus,Nx,2018,8,28000,Petrol,Automatic,first,5367500,Lexus Nx,kaggle_market,53.68
Volkswagen,Ventotest,2017,9,53000,Petrol,Automatic,second,464550,Volkswagen Ventotest,kaggle_market,4.65
Skoda,Rapid,2016,10,50000,Petrol,Automatic,first,475000,Skoda Rapid,kaggle_market,4.75
Mahindra,Thar,2021,5,22000,Petrol,Automatic,first,1306250,Mahindra Thar,kaggle_market,13.06
Maruti Suzuki,Swift-Dzire,2015,11,59200,Petrol,Manual,second,403750,Maruti Suzuki Swift-Dzire,kaggle_market,4.04
Bmw,5 Series,2022,4,11000,Diesel,Automatic,first,7410000,Bmw 5 Series,kaggle_market,74.1
Mahindra,Bolero,2015,11,91000,Diesel,Manual,second,361000,Mahindra Bolero,kaggle_market,3.61
Ford,Ecosport,2020,6,51000,Petrol,Automatic,first,831250,Ford Ecosport,kaggle_market,8.31
Renault,Kwid,2018,8,50743,Petrol,Manual,first,300200,Renault Kwid,kaggle_market,3.0
Audi,A4,2016,10,55500,Diesel,Automatic,second,2137500,Audi A4,kaggle_market,21.38
Maruti Suzuki,Alto,2010,16,89000,Petrol,Manual,second,141550,Maruti Suzuki Alto,kaggle_market,1.42
Toyota,Innova Crysta,2017,9,90000,Petrol,Automatic,first,1258750,Toyota Innova Crysta,kaggle_market,12.59
Volkswagen,Polo,2014,12,60000,Diesel,Manual,second,316350,Volkswagen Polo,kaggle_market,3.16
Tata,Harrier,2021,5,40000,Diesel,Manual,second,1026000,Tata Harrier,kaggle_market,10.26
Maruti Suzuki,Omni,2008,18,87913,Petrol,Manual,second,90250,Maruti Suzuki Omni,kaggle_market,0.9
Toyota,Innova,2015,11,132000,Diesel,Manual,second,817000,Toyota Innova,kaggle_market,8.17
Maruti Suzuki,Celerio,2014,12,95000,Petrol,Automatic,second,361000,Maruti Suzuki Celerio,kaggle_market,3.61
Bmw,3 Series,2018,8,98500,Diesel,Automatic,second,2280000,Bmw 3 Series,kaggle_market,22.8
Ford,Free Style,2020,6,41000,Petrol,Manual,second,427500,Ford Free Style,kaggle_market,4.28
Renault,Duster,2014,12,176000,Diesel,Manual,second,441750,Renault Duster,kaggle_market,4.42
Bmw,5 Series,2018,8,60000,Diesel,Automatic,first,4465000,Bmw 5 Series,kaggle_market,44.65
Mahindra,Xuv500,2012,14,88500,Diesel,Manual,second,460750,Mahindra Xuv500,kaggle_market,4.61
Mitsubishi,Pajero Sport,2015,11,87000,Diesel,Automatic,second,845500,Mitsubishi Pajero Sport,kaggle_market,8.46
Maruti Suzuki,Baleno,2016,10,129000,Diesel,Manual,first,593750,Maruti Suzuki Baleno,kaggle_market,5.94
Maruti Suzuki,Sx4,2011,15,45000,Diesel,Manual,first,200450,Maruti Suzuki Sx4,kaggle_market,2.0
Maruti Suzuki,Wagon-R,2010,16,75198,Petrol,Manual,first,171000,Maruti Suzuki Wagon-R,kaggle_market,1.71
Maruti Suzuki,Baleno,2020,6,18100,Petrol,Manual,first,617500,Maruti Suzuki Baleno,kaggle_market,6.18
Hyundai,Alcazar,2022,4,41000,Diesel,Automatic,first,1496250,Hyundai Alcazar,kaggle_market,14.96
Mahindra,Scorpio,2015,11,74749,Diesel,Manual,first,627950,Mahindra Scorpio,kaggle_market,6.28
Mahindra,Xuv500,2015,11,55000,Diesel,Manual,second,711550,Mahindra Xuv500,kaggle_market,7.12
Volkswagen,Polo,2013,13,69000,Diesel,Manual,second,375250,Volkswagen Polo,kaggle_market,3.75
Honda,City Zx,2018,8,83568,Diesel,Manual,second,807500,Honda City Zx,kaggle_market,8.07
Bmw,7 Series,2014,12,107000,Diesel,Automatic,second,2660000,Bmw 7 Series,kaggle_market,26.6
Maruti Suzuki,Ertiga,2012,14,110000,Diesel,Automatic,second,612750,Maruti Suzuki Ertiga,kaggle_market,6.13
Maruti Suzuki,A-Star,2009,17,56000,Petrol,Manual,second,242250,Maruti Suzuki A-Star,kaggle_market,2.42
Hyundai,I10,2010,16,35000,Petrol,Manual,first,204249,Hyundai I10,kaggle_market,2.04
Maruti Suzuki,Baleno,2019,7,37000,Petrol,Automatic,second,712500,Maruti Suzuki Baleno,kaggle_market,7.12
